sklep_id,dzien_tyg,data,sprzedaz,liczba_klientow,czy_otwarty,czy_promocja,czy_swieto,czy_swieto_szkolne,sklep_typ,sklep_asort,sklep_konkurencja
39,1,20.01.2021,8610,932,Tak,Tak,Nie,Nie,a,Podstawowy,260
40,1,20.01.2021,5387,657,Tak,Tak,Nie,Nie,a,Podstawowy,180
41,1,20.01.2021,7917,523,Tak,Tak,Nie,Nie,d,Rozszerzony,1180
42,1,20.01.2021,13500,1290,Tak,Tak,Nie,Nie,a,Rozszerzony,290
43,1,20.01.2021,11331,827,Tak,Tak,Nie,Nie,d,Podstawowy,4880
44,1,20.01.2021,5420,502,Tak,Tak,Nie,Nie,a,Podstawowy,540
45,1,20.01.2021,7330,484,Tak,Tak,Nie,Nie,d,Podstawowy,9710
46,1,20.01.2021,8793,882,Tak,Tak,Nie,Nie,c,Podstawowy,1200
47,1,20.01.2021,8688,1048,Tak,Tak,Nie,Nie,a,Rozszerzony,270
48,1,20.01.2021,5266,546,Tak,Tak,Nie,Nie,a,Podstawowy,1060
49,1,20.01.2021,10451,641,Tak,Tak,Nie,Nie,d,Rozszerzony,18010
50,1,20.01.2021,6585,473,Tak,Tak,Nie,Nie,d,Podstawowy,6260
1,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,c,Podstawowy,1270
2,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,570
3,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,14130
4,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,c,Rozszerzony,620
5,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,29910
6,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,310
7,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Rozszerzony,24000
8,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,7520
9,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Rozszerzony,2030
10,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,3160
11,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Rozszerzony,960
12,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Rozszerzony,1070
13,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,d,Podstawowy,310
14,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,1300
15,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,d,Rozszerzony,4110
16,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Rozszerzony,3270
17,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,50
18,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,d,Rozszerzony,13840
19,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Rozszerzony,3240
20,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,d,Podstawowy,2340
21,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,c,Rozszerzony,550
22,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,1040
23,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,d,Podstawowy,4060
24,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Rozszerzony,4590
25,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,c,Podstawowy,430
26,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,d,Podstawowy,2300
27,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,60
28,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,1200
29,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,d,Rozszerzony,2170
30,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,40
31,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,d,Rozszerzony,9800
32,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,2910
33,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Rozszerzony,1320
34,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,c,Podstawowy,2240
35,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,d,Rozszerzony,7660
36,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Rozszerzony,540
37,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,c,Podstawowy,4230
38,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,d,Podstawowy,1090
39,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,260
40,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,180
41,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,d,Rozszerzony,1180
42,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Rozszerzony,290
43,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,d,Podstawowy,4880
44,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,540
45,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,d,Podstawowy,9710
46,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,c,Podstawowy,1200
47,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Rozszerzony,270
48,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,a,Podstawowy,1060
49,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,d,Rozszerzony,18010
50,7,19.01.2021,0,0,Nie,Nie,Nie,Nie,d,Podstawowy,6260
1,6,18.01.2021,5128,630,Tak,Nie,Nie,Nie,c,Podstawowy,1270
2,6,18.01.2021,2497,322,Tak,Nie,Nie,Nie,a,Podstawowy,570
3,6,18.01.2021,4232,449,Tak,Nie,Nie,Nie,a,Podstawowy,14130
4,6,18.01.2021,9451,1345,Tak,Nie,Nie,Nie,c,Rozszerzony,620
5,6,18.01.2021,1940,222,Tak,Nie,Nie,Nie,a,Podstawowy,29910
6,6,18.01.2021,3141,384,Tak,Nie,Nie,Nie,a,Podstawowy,310
7,6,18.01.2021,4786,537,Tak,Nie,Nie,Nie,a,Rozszerzony,24000
8,6,18.01.2021,2089,292,Tak,Nie,Nie,Nie,a,Podstawowy,7520
9,6,18.01.2021,6118,542,Tak,Nie,Nie,Nie,a,Rozszerzony,2030
10,6,18.01.2021,4788,502,Tak,Nie,Nie,Nie,a,Podstawowy,3160
11,6,18.01.2021,5853,859,Tak,Nie,Nie,Nie,a,Rozszerzony,960
12,6,18.01.2021,6249,802,Tak,Nie,Nie,Nie,a,Rozszerzony,1070
13,6,18.01.2021,4397,372,Tak,Nie,Nie,Nie,d,Podstawowy,310
14,6,18.01.2021,3319,387,Tak,Nie,Nie,Nie,a,Podstawowy,1300
15,6,18.01.2021,5945,635,Tak,Nie,Nie,Nie,d,Rozszerzony,4110
16,6,18.01.2021,5102,564,Tak,Nie,Nie,Nie,a,Rozszerzony,3270
17,6,18.01.2021,2333,338,Tak,Nie,Nie,Nie,a,Podstawowy,50
18,6,18.01.2021,4417,498,Tak,Nie,Nie,Nie,d,Rozszerzony,13840
19,6,18.01.2021,3702,395,Tak,Nie,Nie,Nie,a,Rozszerzony,3240
20,6,18.01.2021,4811,504,Tak,Nie,Nie,Nie,d,Podstawowy,2340
21,6,18.01.2021,4712,516,Tak,Nie,Nie,Nie,c,Rozszerzony,550
22,6,18.01.2021,3266,372,Tak,Nie,Nie,Nie,a,Podstawowy,1040
23,6,18.01.2021,4696,439,Tak,Nie,Nie,Nie,d,Podstawowy,4060
24,6,18.01.2021,7519,745,Tak,Nie,Nie,Nie,a,Rozszerzony,4590
25,6,18.01.2021,0,0,Nie,Nie,Nie,Nie,c,Podstawowy,430
26,6,18.01.2021,4869,500,Tak,Nie,Nie,Nie,d,Podstawowy,2300
27,6,18.01.2021,7261,907,Tak,Nie,Nie,Nie,a,Podstawowy,60
28,6,18.01.2021,2456,278,Tak,Nie,Nie,Nie,a,Podstawowy,1200
29,6,18.01.2021,6271,592,Tak,Nie,Nie,Nie,d,Rozszerzony,2170
30,6,18.01.2021,5149,841,Tak,Nie,Nie,Nie,a,Podstawowy,40
31,6,18.01.2021,5107,566,Tak,Nie,Nie,Nie,d,Rozszerzony,9800
32,6,18.01.2021,2260,291,Tak,Nie,Nie,Nie,a,Podstawowy,2910
33,6,18.01.2021,8063,857,Tak,Nie,Nie,Nie,a,Rozszerzony,1320
34,6,18.01.2021,6577,900,Tak,Nie,Nie,Nie,c,Podstawowy,2240
35,6,18.01.2021,6852,609,Tak,Nie,Nie,Nie,d,Rozszerzony,7660
36,6,18.01.2021,9093,1048,Tak,Nie,Nie,Nie,a,Rozszerzony,540
37,6,18.01.2021,8303,1033,Tak,Nie,Nie,Nie,c,Podstawowy,4230
38,6,18.01.2021,5912,588,Tak,Nie,Nie,Nie,d,Podstawowy,1090
39,6,18.01.2021,2857,419,Tak,Nie,Nie,Nie,a,Podstawowy,260
40,6,18.01.2021,5546,790,Tak,Nie,Nie,Nie,a,Podstawowy,180
41,6,18.01.2021,4820,358,Tak,Nie,Nie,Nie,d,Rozszerzony,1180
42,6,18.01.2021,8496,1013,Tak,Nie,Nie,Nie,a,Rozszerzony,290
43,6,18.01.2021,4858,456,Tak,Nie,Nie,Nie,d,Podstawowy,4880
44,6,18.01.2021,3627,477,Tak,Nie,Nie,Nie,a,Podstawowy,540
45,6,18.01.2021,5333,417,Tak,Nie,Nie,Nie,d,Podstawowy,9710
46,6,18.01.2021,5068,693,Tak,Nie,Nie,Nie,c,Podstawowy,1200
47,6,18.01.2021,4982,754,Tak,Nie,Nie,Nie,a,Rozszerzony,270
48,6,18.01.2021,3156,340,Tak,Nie,Nie,Nie,a,Podstawowy,1060
49,6,18.01.2021,6951,535,Tak,Nie,Nie,Nie,d,Rozszerzony,18010
50,6,18.01.2021,4381,404,Tak,Nie,Nie,Nie,d,Podstawowy,6260
1,5,17.01.2021,3803,479,Tak,Nie,Nie,Nie,c,Podstawowy,1270
2,5,17.01.2021,3868,480,Tak,Nie,Nie,Nie,a,Podstawowy,570
3,5,17.01.2021,5115,660,Tak,Nie,Nie,Nie,a,Podstawowy,14130
4,5,17.01.2021,7654,1117,Tak,Nie,Nie,Nie,c,Rozszerzony,620
5,5,17.01.2021,4169,520,Tak,Nie,Nie,Nie,a,Podstawowy,29910
6,5,17.01.2021,4563,567,Tak,Nie,Nie,Nie,a,Podstawowy,310
7,5,17.01.2021,7980,947,Tak,Nie,Nie,Nie,a,Rozszerzony,24000
8,5,17.01.2021,3984,495,Tak,Nie,Nie,Nie,a,Podstawowy,7520
9,5,17.01.2021,5936,536,Tak,Nie,Nie,Nie,a,Rozszerzony,2030
10,5,17.01.2021,4634,528,Tak,Nie,Nie,Nie,a,Podstawowy,3160
11,5,17.01.2021,6485,1070,Tak,Nie,Nie,Nie,a,Rozszerzony,960
12,5,17.01.2021,5810,779,Tak,Nie,Nie,Nie,a,Rozszerzony,1070
13,5,17.01.2021,3012,269,Tak,Nie,Nie,Nie,d,Podstawowy,310
14,5,17.01.2021,4586,592,Tak,Nie,Nie,Nie,a,Podstawowy,1300
15,5,17.01.2021,5568,641,Tak,Nie,Nie,Nie,d,Rozszerzony,4110
16,5,17.01.2021,6823,819,Tak,Nie,Nie,Nie,a,Rozszerzony,3270
17,5,17.01.2021,4373,691,Tak,Nie,Nie,Nie,a,Podstawowy,50
18,5,17.01.2021,6036,727,Tak,Nie,Nie,Nie,d,Rozszerzony,13840
19,5,17.01.2021,5661,598,Tak,Nie,Nie,Nie,a,Rozszerzony,3240
20,5,17.01.2021,5293,662,Tak,Nie,Nie,Nie,d,Podstawowy,2340
21,5,17.01.2021,4137,434,Tak,Nie,Nie,Nie,c,Rozszerzony,550
22,5,17.01.2021,4108,454,Tak,Nie,Nie,Nie,a,Podstawowy,1040
23,5,17.01.2021,4903,468,Tak,Nie,Nie,Nie,d,Podstawowy,4060
24,5,17.01.2021,8057,792,Tak,Nie,Nie,Nie,a,Rozszerzony,4590
25,5,17.01.2021,0,0,Nie,Nie,Nie,Nie,c,Podstawowy,430
26,5,17.01.2021,5964,568,Tak,Nie,Nie,Nie,d,Podstawowy,2300
27,5,17.01.2021,7278,1012,Tak,Nie,Nie,Nie,a,Podstawowy,60
28,5,17.01.2021,4874,609,Tak,Nie,Nie,Nie,a,Podstawowy,1200
29,5,17.01.2021,5219,532,Tak,Nie,Nie,Nie,d,Rozszerzony,2170
30,5,17.01.2021,4605,740,Tak,Nie,Nie,Nie,a,Podstawowy,40
31,5,17.01.2021,5302,563,Tak,Nie,Nie,Nie,d,Rozszerzony,9800
32,5,17.01.2021,3349,432,Tak,Nie,Nie,Nie,a,Podstawowy,2910
33,5,17.01.2021,6048,712,Tak,Nie,Nie,Nie,a,Rozszerzony,1320
34,5,17.01.2021,6909,929,Tak,Nie,Nie,Nie,c,Podstawowy,2240
35,5,17.01.2021,7431,666,Tak,Nie,Nie,Nie,d,Rozszerzony,7660
36,5,17.01.2021,7233,917,Tak,Nie,Nie,Nie,a,Rozszerzony,540
37,5,17.01.2021,5840,744,Tak,Nie,Nie,Nie,c,Podstawowy,4230
38,5,17.01.2021,4206,431,Tak,Nie,Nie,Nie,d,Podstawowy,1090
39,5,17.01.2021,3348,504,Tak,Nie,Nie,Nie,a,Podstawowy,260
40,5,17.01.2021,3587,533,Tak,Nie,Nie,Nie,a,Podstawowy,180
41,5,17.01.2021,5256,356,Tak,Nie,Nie,Nie,d,Rozszerzony,1180
42,5,17.01.2021,7564,946,Tak,Nie,Nie,Nie,a,Rozszerzony,290
43,5,17.01.2021,5705,568,Tak,Nie,Nie,Nie,d,Podstawowy,4880
44,5,17.01.2021,5006,631,Tak,Nie,Nie,Nie,a,Podstawowy,540
45,5,17.01.2021,3654,330,Tak,Nie,Nie,Nie,d,Podstawowy,9710
46,5,17.01.2021,3994,600,Tak,Nie,Nie,Nie,c,Podstawowy,1200
47,5,17.01.2021,5426,798,Tak,Nie,Nie,Nie,a,Rozszerzony,270
48,5,17.01.2021,3793,451,Tak,Nie,Nie,Nie,a,Podstawowy,1060
49,5,17.01.2021,5805,450,Tak,Nie,Nie,Nie,d,Rozszerzony,18010
50,5,17.01.2021,3270,303,Tak,Nie,Nie,Nie,d,Podstawowy,6260
1,4,16.01.2021,3632,477,Tak,Nie,Nie,Nie,c,Podstawowy,1270
2,4,16.01.2021,3998,507,Tak,Nie,Nie,Nie,a,Podstawowy,570
3,4,16.01.2021,5395,681,Tak,Nie,Nie,Nie,a,Podstawowy,14130
4,4,16.01.2021,6927,1064,Tak,Nie,Nie,Nie,c,Rozszerzony,620
5,4,16.01.2021,3411,464,Tak,Nie,Nie,Nie,a,Podstawowy,29910
6,4,16.01.2021,4220,560,Tak,Nie,Nie,Nie,a,Podstawowy,310
7,4,16.01.2021,5681,641,Tak,Nie,Nie,Nie,a,Rozszerzony,24000
8,4,16.01.2021,4352,655,Tak,Nie,Nie,Nie,a,Podstawowy,7520
9,4,16.01.2021,4868,496,Tak,Nie,Nie,Nie,a,Rozszerzony,2030
10,4,16.01.2021,4279,509,Tak,Nie,Nie,Nie,a,Podstawowy,3160
11,4,16.01.2021,6491,1042,Tak,Nie,Nie,Nie,a,Rozszerzony,960
12,4,16.01.2021,4874,702,Tak,Nie,Nie,Nie,a,Rozszerzony,1070
13,4,16.01.2021,3292,302,Tak,Nie,Nie,Nie,d,Podstawowy,310
14,4,16.01.2021,4054,544,Tak,Nie,Nie,Nie,a,Podstawowy,1300
15,4,16.01.2021,4737,549,Tak,Nie,Nie,Nie,d,Rozszerzony,4110
16,4,16.01.2021,6635,832,Tak,Nie,Nie,Nie,a,Rozszerzony,3270
17,4,16.01.2021,5037,715,Tak,Nie,Nie,Nie,a,Podstawowy,50
18,4,16.01.2021,4863,612,Tak,Nie,Nie,Nie,d,Rozszerzony,13840
19,4,16.01.2021,5313,577,Tak,Nie,Nie,Nie,a,Rozszerzony,3240
20,4,16.01.2021,7362,982,Tak,Nie,Nie,Nie,d,Podstawowy,2340
21,4,16.01.2021,3774,394,Tak,Nie,Nie,Nie,c,Rozszerzony,550
22,4,16.01.2021,3844,491,Tak,Nie,Nie,Nie,a,Podstawowy,1040
23,4,16.01.2021,3829,371,Tak,Nie,Nie,Nie,d,Podstawowy,4060
24,4,16.01.2021,6792,706,Tak,Nie,Nie,Nie,a,Rozszerzony,4590
25,4,16.01.2021,0,0,Nie,Nie,Nie,Nie,c,Podstawowy,430
26,4,16.01.2021,4446,458,Tak,Nie,Nie,Nie,d,Podstawowy,2300
27,4,16.01.2021,6404,869,Tak,Nie,Nie,Nie,a,Podstawowy,60
28,4,16.01.2021,3918,505,Tak,Nie,Nie,Nie,a,Podstawowy,1200
29,4,16.01.2021,5137,509,Tak,Nie,Nie,Nie,d,Rozszerzony,2170
30,4,16.01.2021,4610,780,Tak,Nie,Nie,Nie,a,Podstawowy,40
31,4,16.01.2021,4826,508,Tak,Nie,Nie,Nie,d,Rozszerzony,9800
32,4,16.01.2021,3033,419,Tak,Nie,Nie,Nie,a,Podstawowy,2910
33,4,16.01.2021,6115,662,Tak,Nie,Nie,Nie,a,Rozszerzony,1320
34,4,16.01.2021,5922,825,Tak,Nie,Nie,Nie,c,Podstawowy,2240
35,4,16.01.2021,6934,560,Tak,Nie,Nie,Nie,d,Rozszerzony,7660
36,4,16.01.2021,7135,925,Tak,Nie,Nie,Nie,a,Rozszerzony,540
37,4,16.01.2021,4924,617,Tak,Nie,Nie,Nie,c,Podstawowy,4230
38,4,16.01.2021,3604,356,Tak,Nie,Nie,Nie,d,Podstawowy,1090
39,4,16.01.2021,3473,470,Tak,Nie,Nie,Nie,a,Podstawowy,260
40,4,16.01.2021,3477,571,Tak,Nie,Nie,Nie,a,Podstawowy,180
41,4,16.01.2021,4122,335,Tak,Nie,Nie,Nie,d,Rozszerzony,1180
42,4,16.01.2021,7757,916,Tak,Nie,Nie,Nie,a,Rozszerzony,290
43,4,16.01.2021,4922,536,Tak,Nie,Nie,Nie,d,Podstawowy,4880
44,4,16.01.2021,3869,515,Tak,Nie,Nie,Nie,a,Podstawowy,540
45,4,16.01.2021,4041,317,Tak,Nie,Nie,Nie,d,Podstawowy,9710
46,4,16.01.2021,3287,513,Tak,Nie,Nie,Nie,c,Podstawowy,1200
47,4,16.01.2021,5174,751,Tak,Nie,Nie,Nie,a,Rozszerzony,270
48,4,16.01.2021,3131,384,Tak,Nie,Nie,Nie,a,Podstawowy,1060
49,4,16.01.2021,5228,441,Tak,Nie,Nie,Nie,d,Rozszerzony,18010
50,4,16.01.2021,2813,265,Tak,Nie,Nie,Nie,d,Podstawowy,6260
1,3,15.01.2021,3776,486,Tak,Nie,Nie,Nie,c,Podstawowy,1270
2,3,15.01.2021,4919,673,Tak,Nie,Nie,Nie,a,Podstawowy,570
3,3,15.01.2021,5163,665,Tak,Nie,Nie,Nie,a,Podstawowy,14130
4,3,15.01.2021,6571,1053,Tak,Nie,Nie,Nie,c,Rozszerzony,620
5,3,15.01.2021,3837,538,Tak,Nie,Nie,Nie,a,Podstawowy,29910
6,3,15.01.2021,4008,515,Tak,Nie,Nie,Nie,a,Podstawowy,310
7,3,15.01.2021,6360,732,Tak,Nie,Nie,Nie,a,Rozszerzony,24000
8,3,15.01.2021,3594,496,Tak,Nie,Nie,Nie,a,Podstawowy,7520
9,3,15.01.2021,4830,473,Tak,Nie,Nie,Nie,a,Rozszerzony,2030
10,3,15.01.2021,3959,485,Tak,Nie,Nie,Nie,a,Podstawowy,3160
11,3,15.01.2021,6500,1073,Tak,Nie,Nie,Nie,a,Rozszerzony,960
12,3,15.01.2021,5824,766,Tak,Nie,Nie,Nie,a,Rozszerzony,1070
13,3,15.01.2021,3171,272,Tak,Nie,Nie,Nie,d,Podstawowy,310
14,3,15.01.2021,4609,576,Tak,Nie,Nie,Nie,a,Podstawowy,1300
15,3,15.01.2021,4837,572,Tak,Nie,Nie,Nie,d,Rozszerzony,4110
16,3,15.01.2021,6697,846,Tak,Nie,Nie,Nie,a,Rozszerzony,3270
17,3,15.01.2021,5403,772,Tak,Nie,Nie,Nie,a,Podstawowy,50
18,3,15.01.2021,5299,673,Tak,Nie,Nie,Nie,d,Rozszerzony,13840
19,3,15.01.2021,4565,544,Tak,Nie,Nie,Nie,a,Rozszerzony,3240
20,3,15.01.2021,7466,906,Tak,Nie,Nie,Nie,d,Podstawowy,2340
21,3,15.01.2021,3634,382,Tak,Nie,Nie,Nie,c,Rozszerzony,550
22,3,15.01.2021,3437,459,Tak,Nie,Nie,Nie,a,Podstawowy,1040
23,3,15.01.2021,3651,362,Tak,Nie,Nie,Nie,d,Podstawowy,4060
24,3,15.01.2021,6949,720,Tak,Nie,Nie,Nie,a,Rozszerzony,4590
25,3,15.01.2021,0,0,Nie,Nie,Nie,Nie,c,Podstawowy,430
26,3,15.01.2021,4598,420,Tak,Nie,Nie,Nie,d,Podstawowy,2300
27,3,15.01.2021,7074,898,Tak,Nie,Nie,Nie,a,Podstawowy,60
28,3,15.01.2021,4120,514,Tak,Nie,Nie,Nie,a,Podstawowy,1200
29,3,15.01.2021,4936,515,Tak,Nie,Nie,Nie,d,Rozszerzony,2170
30,3,15.01.2021,4214,685,Tak,Nie,Nie,Nie,a,Podstawowy,40
31,3,15.01.2021,4438,490,Tak,Nie,Nie,Nie,d,Rozszerzony,9800
32,3,15.01.2021,3981,534,Tak,Nie,Nie,Nie,a,Podstawowy,2910
33,3,15.01.2021,6426,703,Tak,Nie,Nie,Nie,a,Rozszerzony,1320
34,3,15.01.2021,6026,861,Tak,Nie,Nie,Nie,c,Podstawowy,2240
35,3,15.01.2021,7161,623,Tak,Nie,Nie,Nie,d,Rozszerzony,7660
36,3,15.01.2021,7497,962,Tak,Nie,Nie,Nie,a,Rozszerzony,540
37,3,15.01.2021,4409,537,Tak,Nie,Nie,Nie,c,Podstawowy,4230
38,3,15.01.2021,3475,351,Tak,Nie,Nie,Nie,d,Podstawowy,1090
39,3,15.01.2021,3747,565,Tak,Nie,Nie,Nie,a,Podstawowy,260
40,3,15.01.2021,3082,504,Tak,Nie,Nie,Nie,a,Podstawowy,180
41,3,15.01.2021,4244,326,Tak,Nie,Nie,Nie,d,Rozszerzony,1180
42,3,15.01.2021,8613,1066,Tak,Nie,Nie,Nie,a,Rozszerzony,290
43,3,15.01.2021,4971,523,Tak,Nie,Nie,Nie,d,Podstawowy,4880
44,3,15.01.2021,4267,568,Tak,Nie,Nie,Nie,a,Podstawowy,540
45,3,15.01.2021,3728,288,Tak,Nie,Nie,Nie,d,Podstawowy,9710
46,3,15.01.2021,3815,531,Tak,Nie,Nie,Nie,c,Podstawowy,1200
47,3,15.01.2021,5491,845,Tak,Nie,Nie,Nie,a,Rozszerzony,270
48,3,15.01.2021,3586,420,Tak,Nie,Nie,Nie,a,Podstawowy,1060
49,3,15.01.2021,5236,410,Tak,Nie,Nie,Nie,d,Rozszerzony,18010
50,3,15.01.2021,2481,238,Tak,Nie,Nie,Nie,d,Podstawowy,6260
1,2,14.01.2021,3621,464,Tak,Nie,Nie,Nie,c,Podstawowy,1270
2,2,14.01.2021,4195,497,Tak,Nie,Nie,Nie,a,Podstawowy,570
3,2,14.01.2021,4934,648,Tak,Nie,Nie,Nie,a,Podstawowy,14130
4,2,14.01.2021,7465,1075,Tak,Nie,Nie,Nie,c,Rozszerzony,620
5,2,14.01.2021,3473,463,Tak,Nie,Nie,Nie,a,Podstawowy,29910
6,2,14.01.2021,3820,509,Tak,Nie,Nie,Nie,a,Podstawowy,310
7,2,14.01.2021,7525,956,Tak,Nie,Nie,Nie,a,Rozszerzony,24000
8,2,14.01.2021,3929,558,Tak,Nie,Nie,Nie,a,Podstawowy,7520
9,2,14.01.2021,5218,505,Tak,Nie,Nie,Nie,a,Rozszerzony,2030
10,2,14.01.2021,4612,560,Tak,Nie,Nie,Nie,a,Podstawowy,3160
11,2,14.01.2021,6662,1096,Tak,Nie,Nie,Nie,a,Rozszerzony,960
12,2,14.01.2021,5511,815,Tak,Nie,Nie,Nie,a,Rozszerzony,1070
13,2,14.01.2021,2893,238,Tak,Nie,Nie,Nie,d,Podstawowy,310
14,2,14.01.2021,4859,653,Tak,Nie,Nie,Nie,a,Podstawowy,1300
15,2,14.01.2021,4946,567,Tak,Nie,Nie,Nie,d,Rozszerzony,4110
16,2,14.01.2021,6876,828,Tak,Nie,Nie,Nie,a,Rozszerzony,3270
17,2,14.01.2021,5009,763,Tak,Nie,Nie,Nie,a,Podstawowy,50
18,2,14.01.2021,4923,619,Tak,Nie,Nie,Nie,d,Rozszerzony,13840
19,2,14.01.2021,5244,603,Tak,Nie,Nie,Nie,a,Rozszerzony,3240
20,2,14.01.2021,6053,743,Tak,Nie,Nie,Nie,d,Podstawowy,2340
21,2,14.01.2021,3308,356,Tak,Nie,Nie,Nie,c,Rozszerzony,550
22,2,14.01.2021,3478,439,Tak,Nie,Nie,Nie,a,Podstawowy,1040
23,2,14.01.2021,3610,346,Tak,Nie,Nie,Nie,d,Podstawowy,4060
24,2,14.01.2021,6743,705,Tak,Nie,Nie,Nie,a,Rozszerzony,4590
25,2,14.01.2021,1410,237,Tak,Nie,Nie,Nie,c,Podstawowy,430
26,2,14.01.2021,3765,373,Tak,Nie,Nie,Nie,d,Podstawowy,2300
27,2,14.01.2021,7591,988,Tak,Nie,Nie,Nie,a,Podstawowy,60
28,2,14.01.2021,4551,581,Tak,Nie,Nie,Nie,a,Podstawowy,1200
29,2,14.01.2021,5033,507,Tak,Nie,Nie,Nie,d,Rozszerzony,2170
30,2,14.01.2021,4697,819,Tak,Nie,Nie,Nie,a,Podstawowy,40
31,2,14.01.2021,4215,474,Tak,Nie,Nie,Nie,d,Rozszerzony,9800
32,2,14.01.2021,2936,400,Tak,Nie,Nie,Nie,a,Podstawowy,2910
33,2,14.01.2021,6108,748,Tak,Nie,Nie,Nie,a,Rozszerzony,1320
34,2,14.01.2021,6652,925,Tak,Nie,Nie,Nie,c,Podstawowy,2240
35,2,14.01.2021,6407,592,Tak,Nie,Nie,Nie,d,Rozszerzony,7660
36,2,14.01.2021,6230,829,Tak,Nie,Nie,Nie,a,Rozszerzony,540
37,2,14.01.2021,4022,511,Tak,Nie,Nie,Nie,c,Podstawowy,4230
38,2,14.01.2021,3226,351,Tak,Nie,Nie,Nie,d,Podstawowy,1090
39,2,14.01.2021,3593,526,Tak,Nie,Nie,Nie,a,Podstawowy,260
40,2,14.01.2021,3949,619,Tak,Nie,Nie,Nie,a,Podstawowy,180
41,2,14.01.2021,3784,316,Tak,Nie,Nie,Nie,d,Rozszerzony,1180
42,2,14.01.2021,8083,1015,Tak,Nie,Nie,Nie,a,Rozszerzony,290
43,2,14.01.2021,5964,614,Tak,Nie,Nie,Nie,d,Podstawowy,4880
44,2,14.01.2021,4885,582,Tak,Nie,Nie,Nie,a,Podstawowy,540
45,2,14.01.2021,3693,303,Tak,Nie,Nie,Nie,d,Podstawowy,9710
46,2,14.01.2021,3234,477,Tak,Nie,Nie,Nie,c,Podstawowy,1200
47,2,14.01.2021,5585,874,Tak,Nie,Nie,Nie,a,Rozszerzony,270
48,2,14.01.2021,3573,468,Tak,Nie,Nie,Nie,a,Podstawowy,1060
49,2,14.01.2021,5299,451,Tak,Nie,Nie,Nie,d,Rozszerzony,18010
50,2,14.01.2021,2773,260,Tak,Nie,Nie,Nie,d,Podstawowy,6260
1,1,13.01.2021,3994,545,Tak,Nie,Nie,Nie,c,Podstawowy,1270
2,1,13.01.2021,4290,552,Tak,Nie,Nie,Nie,a,Podstawowy,570
3,1,13.01.2021,5420,682,Tak,Nie,Nie,Nie,a,Podstawowy,14130
4,1,13.01.2021,7838,1217,Tak,Nie,Nie,Nie,c,Rozszerzony,620
